Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
6666,SetA, 88 ,52340.970,52340.970,0.110,  0.000,  0.642,  1.282,   1 , 22 , 2 , 0 ," $0.00 now","$10 in 7 days"
6666,SetA, 89 ,52342.640,52342.640,0.001,  0.595,  1.751,  2.173,   1 , 2 , 2 , 0 ," $9.50 now","$10 in 7 days"
6666,SetA, 90 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 5 , 0 , 0 ," $8.00 now","$10 now"
6666,SetA, 91 ,52345.200,52345.200,0.017,  1.173,  0.000,  1.970,   2 , 12 , 1 , 0 ,"$10 in 30 days"," $4.50 now"
6666,SetA, 92 ,52347.560,52347.560,0.002,  0.000,  0.627,  1.596,   1 , 1 , 2 , 0 ,"$10 in 7 days"," $10.00 now"
6666,SetA, 93 ,52349.550,52349.550,0.111,  0.000,  0.564,  1.173,   0 , 3 , 2 , 0 ," $9.00 now","$10 now"
6666,SetA, 94 ,52351.110,52351.110,0.048,  1.455,  0.000,  2.048,   2 , 5 , 1 , 0 ," $8.00 now","$10 in 30 days"
6666,SetA, 95 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 15 , 0 , 0 ," $3.00 now","$10 now"
6666,SetA, 96 ,52353.550,52353.550,0.001,  0.000,  0.860,  1.345,   0 , 2 , 2 , 0 ," $9.50 now","$10 now"
6666,SetA, 97 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 4 , 0 , 0 ," $8.50 now","$10 now"
